row_id,is_urban,age,female,married,education_level,literacy,can_add,can_divide,can_calc_percents,can_calc_compounding,employed_last_year,share_hh_income_provided,income_ag_livestock_last_year,income_friends_family_last_year,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,bank_interest_rate,mm_interest_rate,mfi_interest_rate,other_fsp_interest_rate,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_call,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,country_A,country_C,country_D,country_F,country_G,country_I,country_J,religion_N,religion_O,religion_P,religion_Q,religion_X,relationship_to_hh_head_Father/Mother,relationship_to_hh_head_Head,relationship_to_hh_head_Other,relationship_to_hh_head_Sister/Brother,relationship_to_hh_head_Son/Daughter,relationship_to_hh_head_Spouse,relationship_to_hh_head_Unknown,employment_category_last_year_employed,employment_category_last_year_housewife_or_student,employment_category_last_year_other,employment_category_last_year_retired_or_disabled,employment_category_last_year_unemployed,employment_type_last_year_irregular_seasonal,employment_type_last_year_not_working,employment_type_last_year_other,employment_type_last_year_salaried,employment_type_last_year_self_employed
6604,0,24,1,0,3.0,1,1,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2,3.5,0,0,0,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,6,0.42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6605,1,35,1,1,2.0,1,1,0,1,0,1,2.0,1,1,0,0,0,0,3,2,0,1,1,0,0,0.0,0.0,0.0,10.0,4,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.715,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6606,1,56,1,0,1.0,0,1,1,0,0,1,5.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1.0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6607,1,32,1,1,1.0,1,1,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,1,0.447,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6608,0,53,1,1,1.0,0,1,1,1,1,1,3.0,1,1,1,1,0,0,2,2,1,0,1,0,1,0.0,0.0,0.0,0.0,3,4.666666666666667,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,4,0.929,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6609,0,15,0,0,1.0,0,1,1,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6610,0,18,0,0,2.0,1,1,1,0,0,0,3.0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.409,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6611,1,17,0,0,2.0,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6612,0,40,0,1,1.0,1,1,1,1,0,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0.8490000000000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6613,1,27,1,1,1.0,0,1,1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6614,1,32,0,1,2.0,1,1,1,1,1,0,5.0,0,1,0,1,0,0,1,2,1,1,0,1,1,0.0,4.0,0.0,0.0,1,3.0,1,0,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,2,0,7,0.339,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6615,1,70,0,1,0.0,0,1,1,0,1,1,4.0,1,1,1,1,0,0,3,2,1,0,1,0,1,0.0,0.0,0.0,0.0,4,4.25,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.191,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6616,0,53,0,1,1.0,1,1,1,0,1,1,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4.75,0,0,0,1,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.999,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6617,0,20,0,0,1.0,1,1,1,1,0,1,2.0,1,0,0,0,1,0,1,2,0,0,1,0,0,0.0,0.0,0.0,0.0,2,3.5,1,1,0,2,1,1,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6618,0,47,1,1,2.0,0,1,1,0,0,1,5.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,2,5.0,0,0,0,3,1,1,0,1,2,1,0,1,0,1,0,1,0,0,0,1,0,4,0.122,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6619,1,20,1,1,2.0,0,1,1,0,0,0,2.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1,2.0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,3,0.63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6620,0,40,0,1,1.0,0,1,1,0,0,1,5.0,1,0,0,0,0,0,1,2,1,0,1,0,0,0.0,0.0,0.0,0.0,1,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.879,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6621,1,34,1,1,1.0,0,1,0,1,0,1,4.0,0,1,0,0,0,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,3,5.0,1,1,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,2,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6622,0,45,0,1,0.0,0,1,1,0,0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6623,0,45,1,1,0.0,1,1,1,0,0,0,1.0,0,1,1,0,0,0,1,2,0,1,1,0,0,0.0,0.0,0.0,0.0,2,3.5,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0.482,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6624,0,60,0,1,0.0,0,1,1,0,0,1,5.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6625,0,47,1,1,3.0,1,1,1,1,0,1,3.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,1,0,0,1,0,1,1,2,0.191,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6626,0,53,1,0,0.0,0,1,1,0,0,1,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,1,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,1,3,0.342,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6627,0,35,1,1,1.0,1,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6628,1,35,0,0,1.0,1,0,0,0,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,2,0.757,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6629,0,30,1,1,1.0,1,1,1,1,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,3,0.456,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6630,0,35,1,1,0.0,0,1,1,1,1,0,1.0,0,0,0,1,0,0,1,2,0,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6631,0,45,0,1,0.0,0,1,1,0,1,1,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6632,1,19,0,0,2.0,0,1,1,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6633,0,26,1,1,1.0,0,1,1,1,0,1,2.0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7509999999999999,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6634,0,38,1,1,2.0,1,1,1,1,1,0,5.0,1,1,0,1,0,0,0,0,1,1,0,1,1,0.0,0.0,0.0,0.0,1,1.0,0,0,0,1,1,1,1,1,2,1,0,1,0,1,0,1,0,1,0,1,1,3,0.267,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6635,0,32,1,1,2.0,1,1,1,1,0,1,2.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,2,0.071,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6636,1,19,1,1,0.0,0,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6637,0,57,1,0,1.0,0,1,0,0,0,1,5.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,3,5.0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0.216,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6638,0,52,0,1,1.0,1,0,1,0,1,1,5.0,1,0,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4.25,0,0,0,2,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,6,0.772,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6639,0,55,1,1,2.0,1,1,1,0,0,1,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3.5,0,0,0,1,1,0,0,0,2,1,1,0,1,1,1,0,1,1,0,5,3,8,0.957,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6640,1,25,1,1,2.0,1,1,1,0,1,1,4.0,0,0,0,1,0,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6641,0,36,1,1,1.0,1,1,1,0,1,0,1.0,0,1,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5.0,1,0,1,2,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,2,0.929,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6642,1,50,1,1,0.0,0,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6643,0,30,0,1,2.0,1,0,1,1,1,1,5.0,1,1,0,0,0,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5.0,1,1,1,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0.95,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6644,1,65,0,1,1.0,1,1,1,0,0,1,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,2,1,1,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,5,0.355,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6645,0,65,1,1,1.0,1,1,1,0,0,0,4.0,1,0,0,0,0,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.957,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6646,0,35,0,0,1.0,1,1,1,1,1,1,5.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1,3.0,0,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,1,0,0,2,0,2,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6647,0,40,0,1,3.0,1,1,1,0,1,1,4.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,2,0.914,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6648,1,28,1,0,2.0,1,1,1,1,1,1,4.0,0,1,0,1,0,0,1,2,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,1,0,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,6,0.42,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6649,0,22,1,0,1.0,1,1,1,0,1,1,2.0,1,1,1,1,0,0,3,2,1,0,0,0,0,0.0,0.0,0.0,0.0,4,4.25,1,0,0,2,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,2,0.715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6650,1,55,0,1,2.0,1,1,1,1,1,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6651,0,22,0,0,3.0,1,0,0,1,1,1,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6652,0,27,1,1,1.0,0,1,1,0,0,1,2.0,1,1,0,1,0,0,1,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6653,1,37,1,1,3.0,1,1,1,0,1,1,3.0,1,1,0,1,1,0,1,2,1,1,1,0,1,0.0,0.0,0.0,0.0,1,1.0,1,1,1,3,1,1,1,1,2,1,1,0,0,1,1,0,0,1,0,2,2,5,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6654,0,55,1,0,0.0,0,1,1,1,0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0.843,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6655,0,16,0,0,0.0,0,1,1,0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6656,0,29,1,1,1.0,0,1,0,1,0,1,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6657,0,68,0,1,0.0,0,1,0,0,0,1,5.0,0,0,0,0,0,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6658,0,32,0,1,2.0,1,1,1,0,1,1,5.0,1,0,0,1,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,1,0,0,3,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6659,1,56,0,1,2.0,1,1,1,0,1,1,3.0,1,0,0,0,1,0,3,2,1,0,0,1,1,0.0,3.0,0.0,0.0,2,3.0,1,0,0,2,1,1,0,1,2,1,1,1,0,1,1,1,0,0,0,2,0,5,0.122,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6660,1,32,1,1,2.0,1,1,1,1,1,1,2.0,0,1,0,0,1,0,0,1,1,1,0,1,0,0.0,0.0,5.0,0.0,3,4.666666666666667,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,1,1,4,0.54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6661,1,41,1,1,1.0,0,1,1,0,1,1,1.0,0,1,0,0,0,0,1,2,1,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,1,0,2,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,1,1,0,0.969,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6662,0,52,1,0,0.0,0,1,1,0,0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6663,0,30,0,0,2.0,1,1,1,1,0,1,5.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,1,0,0,0,0,1,0,1,0.492,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6664,0,27,0,0,2.0,0,1,1,0,0,0,5.0,0,0,0,1,0,0,2,2,0,1,0,0,1,0.0,0.0,0.0,0.0,1,4.0,1,1,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0.63,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6665,1,22,1,1,2.0,1,1,1,1,1,1,2.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1,5.0,0,0,0,3,1,1,0,1,2,1,0,1,0,1,0,1,0,0,0,1,0,6,0.569,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6666,0,57,0,1,3.0,1,0,1,0,0,1,5.0,0,0,0,0,1,0,3,2,1,0,0,0,1,0.0,0.0,0.0,0.0,2,1.0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0.449,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6667,1,25,0,0,3.0,1,0,1,1,1,0,5.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0.523,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6668,0,17,0,0,2.0,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6669,0,30,1,1,0.0,0,1,1,0,1,0,1.0,0,1,0,0,0,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
6670,0,59,1,1,1.0,1,1,0,0,1,1,4.0,1,0,0,1,0,0,3,2,1,1,1,0,1,0.0,0.0,0.0,0.0,2,3.5,1,1,1,1,0,0,0,1,2,0,1,1,1,1,1,1,0,1,0,2,1,5,0.756,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6671,0,20,0,0,3.0,1,1,1,0,1,1,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4.0,0,0,0,3,1,1,0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,3,0.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
6672,1,25,0,1,1.0,0,1,1,0,1,1,5.0,1,0,0,1,0,0,1,2,0,0,0,0,1,0.0,0.0,0.0,0.0,3,2.6666666666666665,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6673,0,27,0,1,1.0,1,1,1,1,1,1,3.0,1,0,0,1,0,0,2,2,1,0,1,0,1,0.0,0.0,0.0,0.0,4,4.0,1,0,1,2,1,1,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,6,0.715,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6674,1,27,1,0,1.0,0,1,0,0,0,1,5.0,0,1,0,0,0,0,2,2,1,1,0,0,0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,3,1,1,0,0,2,1,0,1,0,1,0,1,0,1,0,1,1,3,0.342,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
